mmc4653@lionstate.edu,scejc8la,Mireya McKenzie,20,F,STAT,7130 Longfellow Dr. ,50648,0
nwi5569@lionstate.edu,x6dvvxsz,Nestor Willms,18,M,PHYS,7764 Union Avenue ,95556,0
tdo6032@lionstate.edu,7t094e9g,Trevor Douglas,18,F,CMPEN,8401 Green Rd. ,72950,0
jwo9868@lionstate.edu,cn3jhka6,Jaydon Wolff III,18,F,DS,655 East Branch Dr. ,92618,0
spa6019@lionstate.edu,m5cocubj,Stuart Paucek,18,M,PHYS,26 Johnson St. ,72438,0
mli3321@lionstate.edu,ui580f4n,Maeve Lindgren,21,F,CHEM,63 Lake Forest Road ,62501,0
kcr5457@lionstate.edu,v0fgasd7,Keshaun Cremin,22,F,PHYS,78 South Brewery Ave. ,96708,0
ld'3923@lionstate.edu,ftqmprpx,Lorenz D'Amore,18,M,CMPEN,361 E. Sierra Street ,19733,0
oca4581@lionstate.edu,xcjcr4fc,Ottis Carter,18,M,CHEM,308 Mammoth Dr. ,31316,0
mab6845@lionstate.edu,9850zhhi,Mr. Abdullah Nienow,22,M,CMPEN,26 Johnson St. ,86403,0
jhe3279@lionstate.edu,p90ls52s,Joel Hessel,18,F,ECON,6 Andover Dr. ,81504,0
mde2599@lionstate.edu,pczfi6i4,Mrs. Deangelo Larson,18,M,MATH,120 Heritage Lane ,6090,0
rma3714@lionstate.edu,rqgrpbb3,Rey Mayer,21,M,CMPSC,4 Old Academy Drive ,85003,0
ogo3872@lionstate.edu,o3hihfsr,Osvaldo Goldner,21,M,CSE,863 Stillwater Road ,80624,0
mar6527@lionstate.edu,jc1yhwrz,Miss Archibald Parisian,21,F,PHYS,860 Wakehurst Dr. ,47948,0
kks7927@lionstate.edu,o27khz2d,Kirk Kshlerin,22,F,CHEM,780 East Redwood Drive ,52626,0
jja6275@lionstate.edu,vaklayln,Jude Jakubowski,19,M,IST,251 West Sheffield Drive ,46039,0
lha1165@lionstate.edu,gtmrxd7b,Letitia Haley,19,M,CMPSC,453 North Elm Dr. ,6359,0
lro5092@lionstate.edu,krunxnsj,Lyla Rowe,18,F,PHYS,3 North Linden Ave. ,31747,0
rro8624@lionstate.edu,fcsiw9vb,Reba Rogahn Jr.,18,F,CMPEN,655 East Branch Dr. ,30168,0
xbe4075@lionstate.edu,fwja346l,Xzavier Bednar,18,M,CHEM,6 Andover Dr. ,91905,0
mbe5897@lionstate.edu,1alls4jn,Madalyn Beahan,22,M,CMPSC,308 Mammoth Dr. ,61344,0
msp2396@lionstate.edu,eivrd0dg,Marquise Sporer,20,M,DS,9408 Anderson Court ,92056,0
lma3997@lionstate.edu,4abor0p0,Lily Mayer,19,M,CSE,780 East Redwood Drive ,51046,0
jad9991@lionstate.edu,i8c51ca7,Johnpaul Adams III,19,M,STAT,8985 Cambridge Ave. ,30054,0
zok8115@lionstate.edu,h2c0hmwx,Zita Okuneva,21,F,IST,708 York Dr. ,62346,0
lra5429@lionstate.edu,ky9az1o3,Leone Rath,20,M,STAT,7450 West Manchester Street ,32445,0
kto3075@lionstate.edu,ciwfk9v0,Kenna Toy,22,F,CHEM,55 Hall St. ,61775,0
lha1007@lionstate.edu,i41crgb3,Lesly Hamill,20,M,PHYS,798 North Euclid Drive ,80487,0
mja6914@lionstate.edu,bubzi73b,Mona Jast,19,F,ECON,8401 Green Rd. ,81321,0
mo'2102@lionstate.edu,dg88ili6,Malachi O'Kon Sr.,21,M,CMPSC,266 Second Street ,96734,0
mra9348@lionstate.edu,4y9tpklm,Maryjane Ratke DVM,18,M,MATH,6 Andover Dr. ,30218,0
rra2944@lionstate.edu,mfh91bnj,Rosanna Raynor II,22,F,EE,655 East Branch Dr. ,32079,0
sei2746@lionstate.edu,66hclke8,Sydnie Eichmann,18,F,CHEM,78 South Brewery Ave. ,52323,0
jma9081@lionstate.edu,jhdfzk6j,Johan Marquardt,21,M,IST,141 Gulf Rd. ,90004,0
zgo6248@lionstate.edu,18ujzopj,Zora Gottlieb,18,F,CHEM,83 Corona Street ,86443,0
mte5290@lionstate.edu,pyhzcqqb,Mr. Terence Barrows,20,M,CHEM,963 Court Road ,32310,0
khe4237@lionstate.edu,6tevyige,Karina Heaney V,20,F,PHYS,461 Heather Street ,32091,0
rto9639@lionstate.edu,7kg2r96n,Rafaela Towne,18,M,CSE,266 Second Street ,6039,0
jre4487@lionstate.edu,86avpeyh,Jonathon Renner,19,F,IST,336 Myrtle Street ,71839,0
mco4950@lionstate.edu,6se8nlut,Marquis Corkery,20,M,DS,8378 West Pulaski Ave. ,47833,0
ocr4281@lionstate.edu,xd3o8mxz,Ozella Cremin,21,M,CMPEN,251 West Sheffield Drive ,62288,0
ppo3674@lionstate.edu,hni8nv4y,Pattie Pouros,21,F,IST,87 Vermont St. ,67642,0
sro6593@lionstate.edu,o4khshi4,Sylvester Rogahn,20,F,MATH,9408 Anderson Court ,46975,0
mbe8122@lionstate.edu,3z92cca8,Madeline Beatty,18,M,CHEM,78 South Brewery Ave. ,33313,0
mta1412@lionstate.edu,9yv3xir1,Mr. Talia Reilly,22,M,STAT,7313 Stillwater Lane ,61955,0
ssc5113@lionstate.edu,08i243xw,Sean Schmidt,18,F,CMPEN,8401 Green Rd. ,50130,0
lto8681@lionstate.edu,rfbl7dns,Leopold Torp,18,F,PHYS,91 S. Gartner Street ,83348,0
mmo9633@lionstate.edu,532k3czr,Madaline Monahan DVM,21,M,IST,185 E. Trenton Street ,95757,0
mku3286@lionstate.edu,ap25n3ab,Mittie Kuvalis,18,M,STAT,7297 Applegate St. ,92107,0
jku4357@lionstate.edu,1ryphig3,Jamarcus Kutch,19,M,ECON,6 Andover Dr. ,71842,0
lcr9996@lionstate.edu,ryeicg8y,Lacey Cremin,22,F,STAT,9599 La Sierra St. ,50034,0
jst7299@lionstate.edu,93y7sv9c,Jalen Stanton,21,F,STAT,361 E. Sierra Street ,72469,0
ssc3796@lionstate.edu,15xkc9gi,Shaun Schamberger,18,M,STAT,91 S. Gartner Street ,34653,0
mad5228@lionstate.edu,znklaesk,Mrs. Adrain Howe,19,F,IST,9659 Rosewood Drive ,90010,0
swa2238@lionstate.edu,3n0anbkn,Shania Walker V,22,M,ECON,78 South Brewery Ave. ,93401,0
sma7982@lionstate.edu,8ho2ylkn,Shane Mayer,18,M,MATH,8378 West Pulaski Ave. ,72760,0
mlu2848@lionstate.edu,xlcl3olo,Mr. Lurline Green,21,M,CMPSC,798 North Euclid Drive ,62803,0
khe2935@lionstate.edu,5v0x2i2u,Kendra Hessel,21,M,STAT,9236 El Dorado St. ,6235,0
kte7157@lionstate.edu,qgxo5n12,Keshaun Terry,20,M,MATH,9408 Anderson Court ,6606,0
kri6727@lionstate.edu,cndejauu,Katelin Rippin DDS,21,M,ECON,608 North Addison St. ,33181,0
kor8639@lionstate.edu,r0wetv5d,Kaia Orn,21,F,PHYS,182 Spring Street ,47025,0
mfi6371@lionstate.edu,0o5ugfpb,Marietta Fisher,19,M,ECON,285 Dogwood Drive ,60041,0
mkr4574@lionstate.edu,9ibxvx8f,Mrs. Krystal Buckridge,22,M,ECON,251 West Sheffield Drive ,32043,0
smu8714@lionstate.edu,ottq8l4h,Shanna Murray,19,F,ECON,8401 Green Rd. ,61938,0
rbi9155@lionstate.edu,u023nh0i,Rodrigo Bins,21,F,PHYS,461 Heather Street ,6754,0
jro5974@lionstate.edu,2pn9hkyw,Jakayla Rogahn,18,F,IST,780 East Redwood Drive ,30470,0
ktr6772@lionstate.edu,rxsuefl3,Khalil Tremblay,20,M,DS,18 Lakeview Street ,31094,0
wda9016@lionstate.edu,7p0w4sw8,Woodrow Daugherty,21,F,ECON,453 North Elm Dr. ,95315,0
rfa8532@lionstate.edu,937d9lsa,Rosa Fahey,20,F,PHYS,308 Mammoth Dr. ,62943,0
mne6555@lionstate.edu,exkdo0ql,Miss Neoma Pfannerstill,18,F,PHYS,7764 Union Avenue ,32038,0
sre4987@lionstate.edu,421s7hyr,Stella Reichel,18,F,MATH,461 Heather Street ,83654,0
tmc7639@lionstate.edu,ybftdlvn,Titus McClure,20,M,ECON,963 Court Road ,33982,0
lsc9165@lionstate.edu,zb72v3ys,Leo Schneider,20,M,IST,963 Court Road ,33145,0
rra4659@lionstate.edu,hif5wgha,Rodrick Ratke,18,F,EE,83 Corona Street ,6088,0
qjo2835@lionstate.edu,jc5mjn4j,Quinton Johnston,20,M,STAT,336 Myrtle Street ,62254,0
jpr1678@lionstate.edu,jtpv3g6o,Justus Prosacco,22,F,CSE,336 Myrtle Street ,81410,0
msm4734@lionstate.edu,2ki3shs0,Madeline Smith,20,M,IST,655 East Branch Dr. ,62355,0
smc5761@lionstate.edu,5cjv882q,Sallie McDermott,18,M,CHEM,9659 Rosewood Drive ,72014,0
mpo6230@lionstate.edu,7f94l7s0,Mireya Pouros,22,M,IST,608 North Addison St. ,60450,0
mda7325@lionstate.edu,b72x34cx,Mrs. Daryl Beier,21,M,STAT,495 Jockey Hollow Ave. ,61484,0
mcr8647@lionstate.edu,o7rl1udy,Marisol Crona,18,F,CHEM,7195 North Canterbury Circle ,31216,0
wan5226@lionstate.edu,h7waj302,Wava Anderson IV,18,M,DS,141 Gulf Rd. ,47725,0
mpa1579@lionstate.edu,pxfwcqxb,Miss Paul Hills,22,M,MATH,26 Johnson St. ,52208,0
vle9800@lionstate.edu,rof5jch8,Velma Lebsack,21,M,CHEM,9498 Newport Ave. ,50067,0
mde4739@lionstate.edu,bkiff3gh,Mrs. Deja Mosciski,21,F,CMPSC,336 Myrtle Street ,61028,0
rhu1999@lionstate.edu,08ddd6ps,Rosie Huel,22,M,EE,608 North Addison St. ,62690,0
mco7612@lionstate.edu,gvftq3ee,Marcelina Collins,19,M,DS,9236 El Dorado St. ,32578,0
jha8710@lionstate.edu,ra3xf3g2,Joel Hammes,18,M,IST,863 Stillwater Road ,31523,0
ivo1134@lionstate.edu,aa8obunx,Ismael Von,19,F,IST,798 North Euclid Drive ,47167,0
ire9271@lionstate.edu,7m9wcg8w,Ivory Reichert,19,M,DS,7 Arch Court ,32805,0
mro8475@lionstate.edu,otcje7py,Mae Rolfson,18,F,STAT,655 East Branch Dr. ,93033,0
rro5798@lionstate.edu,wgtnbh1o,Rowland Roob V,21,F,CHEM,259 Cleveland Road ,61863,0
rhu3482@lionstate.edu,ungqga6k,Rigoberto Huel,19,M,CSE,8985 Cambridge Ave. ,31774,0
mja6117@lionstate.edu,ehf2dmzk,Mr. Jasen Stracke,18,F,MATH,18 Lakeview Street ,50171,0
mma4302@lionstate.edu,5yczj6oj,Ms. Maci Schamberger,21,M,IST,7313 Stillwater Lane ,66515,0
mam2014@lionstate.edu,99wxwmdm,Mrs. Amparo Bahringer,22,M,MATH,7313 Stillwater Lane ,80116,0
jma7277@lionstate.edu,jolwy2s0,Jarret Mante,22,F,ECON,4 Old Academy Drive ,46745,0
mzi4705@lionstate.edu,ct9v66xc,Monica Zieme,19,F,DS,9408 Anderson Court ,33167,0
kmc2382@lionstate.edu,ggt4hfj9,Kevon McDermott,21,M,ECON,7297 Applegate St. ,61239,0
omu5991@lionstate.edu,30cb43o7,Ophelia Murphy,19,F,STAT,232 W. Homewood Ave. ,32087,0
jma1975@lionstate.edu,3hbwxyko,Jeanne Marquardt,18,M,EE,232 W. Homewood Ave. ,50613,0
jke6352@lionstate.edu,q0ssowih,Jarrett Kessler,20,M,CMPEN,119 Harvey Street ,33016,0
rle2901@lionstate.edu,k0t192jm,Rafaela Legros,21,M,MATH,232 W. Homewood Ave. ,72856,0
mgr5494@lionstate.edu,dwq6vie7,Madelynn Grimes,19,M,PHYS,7 Arch Court ,33704,0
lbe3921@lionstate.edu,1ac5j9hy,Leonel Beahan V,20,F,PHYS,7764 Union Avenue ,80231,0
ppa6961@lionstate.edu,9hg8nilg,Price Parker,21,F,DS,285 Dogwood Drive ,94041,0
swa7358@lionstate.edu,0v91h6mw,Stephen Ward,19,M,DS,308 Mammoth Dr. ,96035,0
lmo1800@lionstate.edu,zrzby18o,Leon Morissette,21,F,STAT,8401 Green Rd. ,61275,0
mha4751@lionstate.edu,gysd8ywq,Mackenzie Halvorson,18,F,PHYS,18 Lakeview Street ,93060,0
kwi7687@lionstate.edu,9sr4krcq,Kara Wiegand I,21,M,ECON,232 W. Homewood Ave. ,83846,0
pab5129@lionstate.edu,y8692wws,Pascale Abbott,21,M,CHEM,251 West Sheffield Drive ,60712,0
swi5077@lionstate.edu,pwnt950j,Scot Will Jr.,20,M,EE,259 Cleveland Road ,61037,0
rla2797@lionstate.edu,ibm2bo3e,Rashad Larson,19,M,EE,7 Arch Court ,66711,0
sbr3123@lionstate.edu,krp1pkam,Savanna Brakus,21,M,STAT,8378 West Pulaski Ave. ,60031,0
lmo4016@lionstate.edu,0djua4jk,Lolita Moore,20,F,CHEM,453 North Elm Dr. ,30513,0
mmc7342@lionstate.edu,yh7imzim,Maritza McKenzie,19,M,ECON,55 Hall St. ,90605,0
sdo3750@lionstate.edu,mmw3lwvp,Sammy Douglas V,22,F,MATH,780 East Redwood Drive ,47725,0
mzi8291@lionstate.edu,ntwa6o22,Marta Zieme DDS,22,M,CMPSC,4 Old Academy Drive ,95660,0
mom6938@lionstate.edu,uhxeokud,Mrs. Oma Veum,21,F,MATH,119 Harvey Street ,85009,0
msc9287@lionstate.edu,yxwumm5l,Marco Schaefer,18,M,DS,55 Hall St. ,86545,0
wru8295@lionstate.edu,whmc8nsh,Wilson Runte,18,M,ECON,26 Johnson St. ,47201,0
oup4229@lionstate.edu,9oes49js,Odessa Upton,22,F,CHEM,8687 N. Sleepy Hollow Court ,90704,0
mli2334@lionstate.edu,1zvudew1,Melyna Lindgren,19,F,CMPSC,8378 West Pulaski Ave. ,32003,0
lhe3112@lionstate.edu,tgsfcg7u,Leon Hettinger,19,M,MATH,8687 N. Sleepy Hollow Court ,30802,0
rsc9635@lionstate.edu,e1lek9bw,Retha Schamberger,22,F,MATH,185 E. Trenton Street ,61928,0
mbr9751@lionstate.edu,yppqbd8m,Mr. Brionna Padberg,22,M,CSE,860 Wakehurst Dr. ,50428,0
mhi9404@lionstate.edu,z0ak5f78,Myrtie Hilpert,21,F,EE,336 Myrtle Street ,72367,0
sgr1450@lionstate.edu,xpddtqtt,Shayna Greenfelder V,18,F,CHEM,83 Corona Street ,93616,0
slu4029@lionstate.edu,vjp9fvw3,Susanna Lueilwitz,22,M,IST,7195 North Canterbury Circle ,33974,0
tzu3964@lionstate.edu,z8brxxr2,Tanya Zulauf,19,M,MATH,9498 Newport Ave. ,66516,0
bkr1614@lionstate.edu,fv67v7ud,Beau Krajcik,21,F,CMPEN,780 East Redwood Drive ,31217,0
afe9226@lionstate.edu,u9sweo7t,Aurelia Ferry,22,M,CHEM,78 South Brewery Ave. ,46785,0
atr7724@lionstate.edu,rpc0ecr4,Asa Tromp,19,F,EE,9420 Tallwood Street ,83833,0
bbe1971@lionstate.edu,2z5x0wq9,Bailee Bernhard,19,M,IST,8985 Cambridge Ave. ,50655,0
abl5494@lionstate.edu,ymt3iyum,Axel Blanda,18,F,MATH,655 East Branch Dr. ,90803,0
asc7849@lionstate.edu,c0hgfkxn,Arturo Schoen,18,F,CHEM,185 E. Trenton Street ,72762,0
asc2462@lionstate.edu,y6e4oxeo,Annabell Schuppe I,21,F,PHYS,7 Arch Court ,50668,0
amc6705@lionstate.edu,mpx009eg,Ashly McGlynn,21,M,CMPEN,639 Princeton Rd. ,80516,0
abe7143@lionstate.edu,lx2hz60s,Augustine Bednar,21,M,ECON,708 York Dr. ,94950,0
abu4594@lionstate.edu,p0itvgwk,Ardith Buckridge,20,M,CSE,9659 Rosewood Drive ,95231,0
agl6867@lionstate.edu,c8tpvxdf,Antonette Gleason,19,F,EE,91 S. Gartner Street ,93267,0
aer4333@lionstate.edu,mxdgxmjn,Annette Erdman III,19,F,CMPEN,7764 Union Avenue ,31711,0
asc3862@lionstate.edu,fzkbxbiu,Austen Schultz,20,M,CMPSC,7764 Union Avenue ,92004,0
asp5352@lionstate.edu,f096f3px,Antone Spinka,22,F,DS,266 Second Street ,34711,0
aho2701@lionstate.edu,3t52wwlg,Angie Howell DVM,20,M,MATH,7450 West Manchester Street ,34602,0
acr7084@lionstate.edu,17ow7v6r,Anita Cremin,19,F,MATH,259 Cleveland Road ,90033,0
bst2160@lionstate.edu,7398f1v0,Baby Stokes,22,F,PHYS,91 S. Gartner Street ,60536,0
ari8290@lionstate.edu,cu9pnq8n,Antonio Rice,21,M,PHYS,461 Heather Street ,6091,0
bke6313@lionstate.edu,t26x25az,Bailee Keebler,18,M,CSE,63 Lake Forest Road ,50585,0
ahe6284@lionstate.edu,p6q31twb,Annette Heathcote,19,F,IST,9599 La Sierra St. ,83830,0
ast8005@lionstate.edu,msf24v3r,Arturo Stiedemann,19,F,CMPEN,639 Princeton Rd. ,33027,0
aha8564@lionstate.edu,vjy43dwn,Arianna Hayes,21,F,CSE,798 North Euclid Drive ,6477,0
bly7859@lionstate.edu,rv6h5k9v,Barbara Lynch,22,F,CSE,461 Heather Street ,85352,0
bpa6768@lionstate.edu,fms2vvht,Baron Pacocha,22,M,PHYS,655 East Branch Dr. ,33884,0
ahe1279@lionstate.edu,kp2yck94,Ardith Hettinger,20,M,STAT,461 Heather Street ,33037,0
awa9571@lionstate.edu,7zryi69f,Assunta Walsh,19,F,PHYS,8985 Cambridge Ave. ,30222,0
apa2541@lionstate.edu,0ahwidu1,Arnulfo Paucek,19,M,STAT,4 Old Academy Drive ,6450,0
awa1809@lionstate.edu,ieerwn8d,Anika Walsh,18,M,EE,863 Stillwater Road ,31634,0
abr2628@lionstate.edu,xkw7v0ch,Antonina Brekke,22,M,DS,336 Myrtle Street ,80022,0
asi6829@lionstate.edu,qe5jz5ek,Ari Simonis,22,M,DS,655 East Branch Dr. ,85328,0
awi4582@lionstate.edu,61t53q20,Ayana Wilkinson,20,F,CMPSC,141 Gulf Rd. ,32535,0
abl8902@lionstate.edu,7j28vvzc,Annabelle Block,19,F,STAT,308 Mammoth Dr. ,6897,0
ayo6298@lionstate.edu,ps7agu40,Arianna Yost,18,F,EE,8687 N. Sleepy Hollow Court ,61036,0
ama3077@lionstate.edu,8rkn1rx3,Angelo Macejkovic,20,F,PHYS,185 E. Trenton Street ,95503,0
co'1788@lionstate.edu,no2dsq6k,Cicero O'Kon,19,F,DS,9420 Tallwood Street ,51455,0
bgi3522@lionstate.edu,3nwq2ezo,Bettie Gibson II,18,F,IST,8985 Cambridge Ave. ,62532,0
czb9309@lionstate.edu,3rzaa57p,Carter Zboncak,19,F,STAT,495 Jockey Hollow Ave. ,60457,0
cha9704@lionstate.edu,qm4tj1ve,Claire Haley,18,M,CMPSC,141 Gulf Rd. ,80432,0
ama6515@lionstate.edu,2554uc0w,Ahmed Marks,21,M,MATH,18 Lakeview Street ,83342,0
cgi1101@lionstate.edu,hq5l3bz8,Cody Gislason,18,F,STAT,453 North Elm Dr. ,93604,0
cha2583@lionstate.edu,afkpa2ws,Cyrus Haag,18,M,CMPEN,860 Wakehurst Dr. ,30912,0
cdo9201@lionstate.edu,k6a80kp9,Charlotte Donnelly,20,F,EE,259 Cleveland Road ,46902,0
bbe7235@lionstate.edu,scpn2dpp,Bethany Bernhard,21,F,ECON,358 Marvon Ave. ,46140,0
aje9160@lionstate.edu,yi3qshz1,Abigale Jewess,21,M,CMPSC,608 North Addison St. ,67880,0
csp7875@lionstate.edu,2vu5sf3s,Cade Spinka Jr.,22,F,CMPSC,7313 Stillwater Lane ,62082,0
ali7453@lionstate.edu,0fn7cx6r,Alden Lind,22,F,CMPEN,18 Lakeview Street ,61928,0
dgo8205@lionstate.edu,0bn8gx77,Danny Goldner,22,M,EE,7450 West Manchester Street ,50475,0
awi7768@lionstate.edu,8jz2y2a5,Aida Wilderman,19,F,PHYS,8378 West Pulaski Ave. ,61822,0
bre4160@lionstate.edu,47fu0i8o,Bessie Reinger,21,F,CHEM,9408 Anderson Court ,94607,0
cbi3526@lionstate.edu,8vc64p5v,Cleveland Bins,19,M,IST,83 Corona Street ,95316,0
dhu6635@lionstate.edu,pfvpn4hn,Damien Hudson,19,F,PHYS,232 W. Homewood Ave. ,32776,0
bpa2803@lionstate.edu,b98cyqy7,Brice Pacocha,22,F,CMPEN,9420 Tallwood Street ,95318,0
cgu3158@lionstate.edu,p9z2n632,Cody Gutkowski,19,F,ECON,9420 Tallwood Street ,52342,0
cos1799@lionstate.edu,0n1e6pnc,Cameron Osinski,20,F,CHEM,7529 Old Sunset Road ,30101,0
dka4769@lionstate.edu,fhdtpgwv,Dandre Kassulke,21,F,IST,798 North Euclid Drive ,91604,0
ago3924@lionstate.edu,1diivr7z,Alexandrea Goodwin,21,M,STAT,7 Arch Court ,95385,0
bha9246@lionstate.edu,o1rt4cbf,Brody Hackett,20,F,CMPEN,78 South Brewery Ave. ,94937,0
ast8438@lionstate.edu,crailqp3,Alanis Stracke,19,F,ECON,639 Princeton Rd. ,31787,0
bko7832@lionstate.edu,142xk754,Bernadine Koelpin,18,F,CMPEN,251 West Sheffield Drive ,95540,0
dsh8625@lionstate.edu,ti45130u,Damon Shields,22,F,CMPSC,63 Lake Forest Road ,34797,0
acr2307@lionstate.edu,uvhbxp40,Alexane Cremin PhD,21,F,PHYS,9659 Rosewood Drive ,92625,0
cku1462@lionstate.edu,2x8rf35c,Cleo Kub,19,F,EE,259 Cleveland Road ,46051,0
cfl5329@lionstate.edu,8lhl9t10,Carleton Flatley,22,F,IST,8687 N. Sleepy Hollow Court ,32257,0
bre8066@lionstate.edu,6f3z7kb0,Berta Reichert,20,F,CSE,9236 El Dorado St. ,91710,0
cre5153@lionstate.edu,6jcorz9a,Calista Reichel,19,F,MATH,7313 Stillwater Lane ,52570,0
che7946@lionstate.edu,ajkwwmzd,Carolyne Herman,22,M,CMPEN,9408 Anderson Court ,34488,0
dhe6440@lionstate.edu,3c34iijt,Dameon Herman,19,M,STAT,87 Vermont St. ,71827,0
bja8759@lionstate.edu,du41ksn8,Blaze Jaskolski,21,M,CMPEN,9599 La Sierra St. ,85736,0
chi8541@lionstate.edu,3l51ofow,Celestino Hilll,20,M,IST,655 East Branch Dr. ,34691,0
aku9191@lionstate.edu,cl82fa7j,Abbey Kunde,21,M,PHYS,8985 Cambridge Ave. ,32563,0
ago2420@lionstate.edu,bjppzwgj,Abigayle Goldner,18,M,EE,285 Dogwood Drive ,83666,0
bbe6804@lionstate.edu,jwnn3kbs,Brandi Bergstrom,20,F,MATH,7130 Longfellow Dr. ,90704,0
awi6807@lionstate.edu,2ug8r41a,Abe Wintheiser,21,M,ECON,141 Gulf Rd. ,92025,0
cra1384@lionstate.edu,gjmnphk1,Caesar Rath II,19,M,DS,9498 Newport Ave. ,61814,0
cni4777@lionstate.edu,r18uqmoj,Chloe Nienow,21,M,PHYS,9659 Rosewood Drive ,80648,0
bmu5779@lionstate.edu,ajfck44r,Beverly Muller,21,F,IST,963 Court Road ,81019,0
cru1287@lionstate.edu,2s9glbub,Casimer Runolfsdottir IV,19,M,CMPEN,259 Cleveland Road ,47369,0
abr2910@lionstate.edu,avpdvzzg,Adell Bradtke,19,M,PHYS,963 Court Road ,90621,0
cro4659@lionstate.edu,xh1z5q3c,Crawford Romaguera,20,M,CSE,863 Stillwater Road ,52649,0
asc7710@lionstate.edu,21ch6o1g,Aimee Schowalter,19,M,CHEM,963 Court Road ,67020,0
bbi5217@lionstate.edu,ib658n92,Brannon Bins,22,F,CSE,9599 La Sierra St. ,72628,0
cwi9696@lionstate.edu,6thcq3ka,Cade Wilderman,20,M,ECON,18 Lakeview Street ,86045,0
amu1271@lionstate.edu,y9hmo2y1,Alden Murazik,19,M,CSE,55 Hall St. ,93610,0
cbr3311@lionstate.edu,iu6rvymu,Chad Breitenberg,22,F,MATH,87 Vermont St. ,33013,0
ahu9998@lionstate.edu,pc2li9jb,Adelia Huels,19,F,PHYS,608 North Addison St. ,33541,0
bhu8777@lionstate.edu,0sr7srbq,Brian Huel,22,F,CMPEN,7195 North Canterbury Circle ,30135,0
cke5626@lionstate.edu,7lsd8u6o,Crystal Keebler,22,F,IST,232 W. Homewood Ave. ,46110,0
cre3514@lionstate.edu,0okfdvzu,Cali Reichert,22,F,PHYS,119 Harvey Street ,95540,0
aan1394@lionstate.edu,hj0n3pp5,Abel Anderson Sr.,22,F,PHYS,8985 Cambridge Ave. ,33154,0
cre5333@lionstate.edu,o5p7oizf,Cassie Reynolds,21,F,CMPSC,7195 North Canterbury Circle ,47456,0
cti9525@lionstate.edu,20aadwv7,Clovis Tillman,21,M,CMPEN,9599 La Sierra St. ,6409,0
bwi3191@lionstate.edu,qocb0jon,Branson Wiegand Jr.,21,M,STAT,453 North Elm Dr. ,47850,0
cgr2892@lionstate.edu,xy9mo4ch,Carolyn Greenfelder,19,F,MATH,55 Hall St. ,30464,0
cch7675@lionstate.edu,nc83dfhd,Cierra Christiansen,21,M,MATH,608 North Addison St. ,60963,0
cco4658@lionstate.edu,32gvv474,Carley Collins,21,F,STAT,285 Dogwood Drive ,91803,0
car7539@lionstate.edu,50oqcctn,Chanelle Armstrong,18,F,CMPSC,83 Corona Street ,32449,0
cqu9106@lionstate.edu,tw5426ed,Coby Quitzon,20,F,EE,7313 Stillwater Lane ,67144,0
cni4297@lionstate.edu,evxf35zl,Candice Nikolaus,20,M,CMPEN,7130 Longfellow Dr. ,95757,0
bla8825@lionstate.edu,1dtdo40q,Bernhard Lakin I,21,M,CMPEN,7764 Union Avenue ,96059,0
ban4029@lionstate.edu,00i72mf0,Breanne Ankunding,21,F,CHEM,358 Marvon Ave. ,34241,0
cwi9611@lionstate.edu,i6uh8tg6,Clare Wilderman,19,M,DS,7529 Old Sunset Road ,6854,0
cma2608@lionstate.edu,nvxhowyn,Casey Mann,19,F,CMPEN,8401 Green Rd. ,62677,0
cke2909@lionstate.edu,y3ujhb8l,Caterina Keebler,19,F,CHEM,7313 Stillwater Lane ,47260,0
con6570@lionstate.edu,o00ttgut,Cassie Ondricka,21,F,STAT,9599 La Sierra St. ,32139,0
csc4424@lionstate.edu,45ncapyh,Cooper Schamberger,22,M,CMPEN,708 York Dr. ,81027,0
bco6864@lionstate.edu,ksq8h86c,Bert Cole,21,M,EE,87 Vermont St. ,50309,0
afe8207@lionstate.edu,wm1cdnuo,Aiden Feeney,19,M,EE,9659 Rosewood Drive ,33162,0
amo1787@lionstate.edu,9jwi71sj,Ada Morissette,18,F,CMPSC,232 W. Homewood Ave. ,62232,0
bpa4624@lionstate.edu,vwy31jv7,Berry Paucek V,19,M,PHYS,9408 Anderson Court ,94509,0
cwe7743@lionstate.edu,1zvd1snn,Constantin West,21,M,CMPEN,83 Corona Street ,62058,0
bla3620@lionstate.edu,qgdussoj,Beau Langosh V,21,F,EE,461 Heather Street ,6612,0
csp1832@lionstate.edu,px5st392,Constance Spencer,21,M,EE,780 East Redwood Drive ,61358,0
aha9580@lionstate.edu,cqbh45an,Alek Harªann,22,M,PHYS,7764 Union Avenue ,83464,0
csc4465@lionstate.edu,4ad4so3q,Carmella Schmitt DDS,21,M,ECON,9408 Anderson Court ,62675,0
bke2342@lionstate.edu,ms07pcfx,Bettie Keeling,21,M,MATH,780 East Redwood Drive ,91915,0
che2186@lionstate.edu,u618ku61,Carrie Heidenreich,21,M,CMPEN,88 Harrison Street ,60184,0
aro5610@lionstate.edu,44vdzjle,Alan Roob,21,F,ECON,4 Old Academy Drive ,72079,0
bmu2685@lionstate.edu,mesb9dvn,Brent Murphy,20,F,DS,8131 Elizabeth Ave. ,30093,0
bsh2898@lionstate.edu,z1wbo8rz,Belle Shanahan,20,M,CMPSC,8401 Green Rd. ,81325,0
cau6355@lionstate.edu,zfwpjz8k,Clemmie Auer,21,M,IST,453 North Elm Dr. ,66429,0
